X,Y,id,left,top,right,bottom,sent_compound_count,sent_compound_mean
1373382.6895177,5690482.84198866,248,1373357.6895177,5690507.84198866,1373407.6895177,5690457.84198866,,0.0
1373382.6895177,5690432.84198866,249,1373357.6895177,5690457.84198866,1373407.6895177,5690407.84198866,,0.0
1373382.6895177,5690382.84198866,250,1373357.6895177,5690407.84198866,1373407.6895177,5690357.84198866,,0.0
1373382.6895177,5690332.84198866,251,1373357.6895177,5690357.84198866,1373407.6895177,5690307.84198866,,0.0
1373382.6895177,5690282.84198866,252,1373357.6895177,5690307.84198866,1373407.6895177,5690257.84198866,2.0,-0.1838
1373382.6895177,5690232.84198866,253,1373357.6895177,5690257.84198866,1373407.6895177,5690207.84198866,,0.0
1373382.6895177,5690182.84198866,254,1373357.6895177,5690207.84198866,1373407.6895177,5690157.84198866,,0.0
1373382.6895177,5690132.84198866,255,1373357.6895177,5690157.84198866,1373407.6895177,5690107.84198866,,0.0
1373382.6895177,5690082.84198866,256,1373357.6895177,5690107.84198866,1373407.6895177,5690057.84198866,,0.0
1373382.6895177,5690032.84198866,257,1373357.6895177,5690057.84198866,1373407.6895177,5690007.84198866,1.0,0.076
1373382.6895177,5689982.84198866,258,1373357.6895177,5690007.84198866,1373407.6895177,5689957.84198866,,0.0
1373382.6895177,5689932.84198866,259,1373357.6895177,5689957.84198866,1373407.6895177,5689907.84198866,,0.0
1373382.6895177,5689882.84198866,260,1373357.6895177,5689907.84198866,1373407.6895177,5689857.84198866,,0.0
1373382.6895177,5689832.84198866,261,1373357.6895177,5689857.84198866,1373407.6895177,5689807.84198866,,0.0
1373382.6895177,5689782.84198866,262,1373357.6895177,5689807.84198866,1373407.6895177,5689757.84198866,,0.0
1373382.6895177,5689732.84198866,263,1373357.6895177,5689757.84198866,1373407.6895177,5689707.84198866,,0.0
1373382.6895177,5689682.84198866,264,1373357.6895177,5689707.84198866,1373407.6895177,5689657.84198866,,0.0
1373382.6895177,5689632.84198866,265,1373357.6895177,5689657.84198866,1373407.6895177,5689607.84198866,,0.0
1373382.6895177,5689582.84198866,266,1373357.6895177,5689607.84198866,1373407.6895177,5689557.84198866,,0.0
1373382.6895177,5689532.84198866,267,1373357.6895177,5689557.84198866,1373407.6895177,5689507.84198866,,0.0
1373382.6895177,5689482.84198866,268,1373357.6895177,5689507.84198866,1373407.6895177,5689457.84198866,,0.0
1373382.6895177,5689432.84198866,269,1373357.6895177,5689457.84198866,1373407.6895177,5689407.84198866,,0.0
1373382.6895177,5689382.84198866,270,1373357.6895177,5689407.84198866,1373407.6895177,5689357.84198866,,0.0
1373382.6895177,5689332.84198866,271,1373357.6895177,5689357.84198866,1373407.6895177,5689307.84198866,,0.0
1373382.6895177,5689282.84198866,272,1373357.6895177,5689307.84198866,1373407.6895177,5689257.84198866,,0.0
1373382.6895177,5689232.84198866,273,1373357.6895177,5689257.84198866,1373407.6895177,5689207.84198866,,0.0
1373382.6895177,5689182.84198866,274,1373357.6895177,5689207.84198866,1373407.6895177,5689157.84198866,,0.0
1373382.6895177,5689132.84198866,275,1373357.6895177,5689157.84198866,1373407.6895177,5689107.84198866,,0.0
1373382.6895177,5689082.84198866,276,1373357.6895177,5689107.84198866,1373407.6895177,5689057.84198866,,0.0
1373382.6895177,5689032.84198866,277,1373357.6895177,5689057.84198866,1373407.6895177,5689007.84198866,,0.0
1373382.6895177,5688982.84198866,278,1373357.6895177,5689007.84198866,1373407.6895177,5688957.84198866,,0.0
1373382.6895177,5688932.84198866,279,1373357.6895177,5688957.84198866,1373407.6895177,5688907.84198866,,0.0
1373382.6895177,5688882.84198866,280,1373357.6895177,5688907.84198866,1373407.6895177,5688857.84198866,,0.0
1373432.6895177,5691632.84198866,281,1373407.6895177,5691657.84198866,1373457.6895177,5691607.84198866,,0.0
1373432.6895177,5691582.84198866,282,1373407.6895177,5691607.84198866,1373457.6895177,5691557.84198866,,0.0
1373432.6895177,5691532.84198866,283,1373407.6895177,5691557.84198866,1373457.6895177,5691507.84198866,,0.0
1373432.6895177,5691482.84198866,284,1373407.6895177,5691507.84198866,1373457.6895177,5691457.84198866,,0.0
1373432.6895177,5691432.84198866,285,1373407.6895177,5691457.84198866,1373457.6895177,5691407.84198866,,0.0
1373432.6895177,5691382.84198866,286,1373407.6895177,5691407.84198866,1373457.6895177,5691357.84198866,1.0,0.8943
1373432.6895177,5691332.84198866,287,1373407.6895177,5691357.84198866,1373457.6895177,5691307.84198866,1.0,0.018529
1373432.6895177,5691282.84198866,288,1373407.6895177,5691307.84198866,1373457.6895177,5691257.84198866,,0.0
1373432.6895177,5691232.84198866,289,1373407.6895177,5691257.84198866,1373457.6895177,5691207.84198866,,0.0
1373432.6895177,5691182.84198866,290,1373407.6895177,5691207.84198866,1373457.6895177,5691157.84198866,,0.0
1373432.6895177,5691132.84198866,291,1373407.6895177,5691157.84198866,1373457.6895177,5691107.84198866,,0.0
1373432.6895177,5691082.84198866,292,1373407.6895177,5691107.84198866,1373457.6895177,5691057.84198866,,0.0
1373432.6895177,5691032.84198866,293,1373407.6895177,5691057.84198866,1373457.6895177,5691007.84198866,1.0,0.784388
1373432.6895177,5690982.84198866,294,1373407.6895177,5691007.84198866,1373457.6895177,5690957.84198866,,0.0
1373432.6895177,5690932.84198866,295,1373407.6895177,5690957.84198866,1373457.6895177,5690907.84198866,,0.0
1373432.6895177,5690882.84198866,296,1373407.6895177,5690907.84198866,1373457.6895177,5690857.84198866,,0.0
1373432.6895177,5690832.84198866,297,1373407.6895177,5690857.84198866,1373457.6895177,5690807.84198866,,0.0
1373432.6895177,5690782.84198866,298,1373407.6895177,5690807.84198866,1373457.6895177,5690757.84198866,,0.0
1373432.6895177,5690732.84198866,299,1373407.6895177,5690757.84198866,1373457.6895177,5690707.84198866,,0.0
1373432.6895177,5690682.84198866,300,1373407.6895177,5690707.84198866,1373457.6895177,5690657.84198866,,0.0
1373432.6895177,5690632.84198866,301,1373407.6895177,5690657.84198866,1373457.6895177,5690607.84198866,,0.0
1373432.6895177,5690582.84198866,302,1373407.6895177,5690607.84198866,1373457.6895177,5690557.84198866,,0.0
1373432.6895177,5690532.84198866,303,1373407.6895177,5690557.84198866,1373457.6895177,5690507.84198866,,0.0
1373432.6895177,5690482.84198866,304,1373407.6895177,5690507.84198866,1373457.6895177,5690457.84198866,1.0,0.637263
1373432.6895177,5690432.84198866,305,1373407.6895177,5690457.84198866,1373457.6895177,5690407.84198866,2.0,0.384381
1373432.6895177,5690382.84198866,306,1373407.6895177,5690407.84198866,1373457.6895177,5690357.84198866,,0.0
1373432.6895177,5690332.84198866,307,1373407.6895177,5690357.84198866,1373457.6895177,5690307.84198866,,0.0
1373432.6895177,5690282.84198866,308,1373407.6895177,5690307.84198866,1373457.6895177,5690257.84198866,,0.0
1373432.6895177,5690232.84198866,309,1373407.6895177,5690257.84198866,1373457.6895177,5690207.84198866,1.0,0.07674
1373432.6895177,5690182.84198866,310,1373407.6895177,5690207.84198866,1373457.6895177,5690157.84198866,,0.0
1373432.6895177,5690132.84198866,311,1373407.6895177,5690157.84198866,1373457.6895177,5690107.84198866,1.0,0.400425
1373432.6895177,5690082.84198866,312,1373407.6895177,5690107.84198866,1373457.6895177,5690057.84198866,,0.0
1373432.6895177,5690032.84198866,313,1373407.6895177,5690057.84198866,1373457.6895177,5690007.84198866,,0.0
1373432.6895177,5689982.84198866,314,1373407.6895177,5690007.84198866,1373457.6895177,5689957.84198866,,0.0
1373432.6895177,5689932.84198866,315,1373407.6895177,5689957.84198866,1373457.6895177,5689907.84198866,,0.0
1373432.6895177,5689882.84198866,316,1373407.6895177,5689907.84198866,1373457.6895177,5689857.84198866,,0.0
1373432.6895177,5689832.84198866,317,1373407.6895177,5689857.84198866,1373457.6895177,5689807.84198866,,0.0
1373432.6895177,5689782.84198866,318,1373407.6895177,5689807.84198866,1373457.6895177,5689757.84198866,,0.0
1373432.6895177,5689732.84198866,319,1373407.6895177,5689757.84198866,1373457.6895177,5689707.84198866,,0.0
1373432.6895177,5689682.84198866,320,1373407.6895177,5689707.84198866,1373457.6895177,5689657.84198866,,0.0
1373432.6895177,5689632.84198866,321,1373407.6895177,5689657.84198866,1373457.6895177,5689607.84198866,,0.0
1373432.6895177,5689582.84198866,322,1373407.6895177,5689607.84198866,1373457.6895177,5689557.84198866,,0.0
1373432.6895177,5689532.84198866,323,1373407.6895177,5689557.84198866,1373457.6895177,5689507.84198866,,0.0
1373432.6895177,5689482.84198866,324,1373407.6895177,5689507.84198866,1373457.6895177,5689457.84198866,,0.0
1373432.6895177,5689432.84198866,325,1373407.6895177,5689457.84198866,1373457.6895177,5689407.84198866,,0.0
1373432.6895177,5689382.84198866,326,1373407.6895177,5689407.84198866,1373457.6895177,5689357.84198866,,0.0
1373432.6895177,5689332.84198866,327,1373407.6895177,5689357.84198866,1373457.6895177,5689307.84198866,,0.0
1373432.6895177,5689282.84198866,328,1373407.6895177,5689307.84198866,1373457.6895177,5689257.84198866,,0.0
1373432.6895177,5689232.84198866,329,1373407.6895177,5689257.84198866,1373457.6895177,5689207.84198866,,0.0
1373432.6895177,5689182.84198866,330,1373407.6895177,5689207.84198866,1373457.6895177,5689157.84198866,,0.0
1373432.6895177,5689132.84198866,331,1373407.6895177,5689157.84198866,1373457.6895177,5689107.84198866,,0.0
1373432.6895177,5689082.84198866,332,1373407.6895177,5689107.84198866,1373457.6895177,5689057.84198866,,0.0
1373432.6895177,5689032.84198866,333,1373407.6895177,5689057.84198866,1373457.6895177,5689007.84198866,,0.0
1373432.6895177,5688982.84198866,334,1373407.6895177,5689007.84198866,1373457.6895177,5688957.84198866,,0.0
1373432.6895177,5688932.84198866,335,1373407.6895177,5688957.84198866,1373457.6895177,5688907.84198866,,0.0
1373432.6895177,5688882.84198866,336,1373407.6895177,5688907.84198866,1373457.6895177,5688857.84198866,,0.0
1373482.6895177,5691632.84198866,337,1373457.6895177,5691657.84198866,1373507.6895177,5691607.84198866,,0.0
1373482.6895177,5691582.84198866,338,1373457.6895177,5691607.84198866,1373507.6895177,5691557.84198866,,0.0
1373482.6895177,5691532.84198866,339,1373457.6895177,5691557.84198866,1373507.6895177,5691507.84198866,,0.0
1373482.6895177,5691482.84198866,340,1373457.6895177,5691507.84198866,1373507.6895177,5691457.84198866,,0.0
1373482.6895177,5691432.84198866,341,1373457.6895177,5691457.84198866,1373507.6895177,5691407.84198866,1.0,0.893613
1373482.6895177,5691382.84198866,342,1373457.6895177,5691407.84198866,1373507.6895177,5691357.84198866,,0.0
1373482.6895177,5691332.84198866,343,1373457.6895177,5691357.84198866,1373507.6895177,5691307.84198866,,0.0
1373482.6895177,5691282.84198866,344,1373457.6895177,5691307.84198866,1373507.6895177,5691257.84198866,,0.0
1373482.6895177,5691232.84198866,345,1373457.6895177,5691257.84198866,1373507.6895177,5691207.84198866,,0.0
1373482.6895177,5691182.84198866,346,1373457.6895177,5691207.84198866,1373507.6895177,5691157.84198866,,0.0
1373482.6895177,5691132.84198866,347,1373457.6895177,5691157.84198866,1373507.6895177,5691107.84198866,,0.0
1373482.6895177,5691082.84198866,348,1373457.6895177,5691107.84198866,1373507.6895177,5691057.84198866,,0.0
1373482.6895177,5691032.84198866,349,1373457.6895177,5691057.84198866,1373507.6895177,5691007.84198866,,0.0
1373482.6895177,5690982.84198866,350,1373457.6895177,5691007.84198866,1373507.6895177,5690957.84198866,,0.0
1373482.6895177,5690932.84198866,351,1373457.6895177,5690957.84198866,1373507.6895177,5690907.84198866,,0.0
1373482.6895177,5690882.84198866,352,1373457.6895177,5690907.84198866,1373507.6895177,5690857.84198866,,0.0
1373482.6895177,5690832.84198866,353,1373457.6895177,5690857.84198866,1373507.6895177,5690807.84198866,,0.0
1373482.6895177,5690782.84198866,354,1373457.6895177,5690807.84198866,1373507.6895177,5690757.84198866,1.0,0.8981
1373482.6895177,5690732.84198866,355,1373457.6895177,5690757.84198866,1373507.6895177,5690707.84198866,,0.0
1373482.6895177,5690682.84198866,356,1373457.6895177,5690707.84198866,1373507.6895177,5690657.84198866,2.0,0.611445
1373482.6895177,5690632.84198866,357,1373457.6895177,5690657.84198866,1373507.6895177,5690607.84198866,,0.0
1373482.6895177,5690582.84198866,358,1373457.6895177,5690607.84198866,1373507.6895177,5690557.84198866,,0.0
1373482.6895177,5690532.84198866,359,1373457.6895177,5690557.84198866,1373507.6895177,5690507.84198866,,0.0
1373482.6895177,5690482.84198866,360,1373457.6895177,5690507.84198866,1373507.6895177,5690457.84198866,,0.0
1373482.6895177,5690432.84198866,361,1373457.6895177,5690457.84198866,1373507.6895177,5690407.84198866,1.0,0.935638
1373482.6895177,5690382.84198866,362,1373457.6895177,5690407.84198866,1373507.6895177,5690357.84198866,2.0,0.598575
1373482.6895177,5690332.84198866,363,1373457.6895177,5690357.84198866,1373507.6895177,5690307.84198866,1.0,0.675417
1373482.6895177,5690282.84198866,364,1373457.6895177,5690307.84198866,1373507.6895177,5690257.84198866,1.0,0.180313
1373482.6895177,5690232.84198866,365,1373457.6895177,5690257.84198866,1373507.6895177,5690207.84198866,1.0,-0.02665
1373482.6895177,5690182.84198866,366,1373457.6895177,5690207.84198866,1373507.6895177,5690157.84198866,,0.0
1373482.6895177,5690132.84198866,367,1373457.6895177,5690157.84198866,1373507.6895177,5690107.84198866,1.0,0.75885
1373482.6895177,5690082.84198866,368,1373457.6895177,5690107.84198866,1373507.6895177,5690057.84198866,,0.0
1373482.6895177,5690032.84198866,369,1373457.6895177,5690057.84198866,1373507.6895177,5690007.84198866,1.0,0.740383
1373482.6895177,5689982.84198866,370,1373457.6895177,5690007.84198866,1373507.6895177,5689957.84198866,,0.0
1373482.6895177,5689932.84198866,371,1373457.6895177,5689957.84198866,1373507.6895177,5689907.84198866,2.0,0.598932
1373482.6895177,5689882.84198866,372,1373457.6895177,5689907.84198866,1373507.6895177,5689857.84198866,,0.0
1373482.6895177,5689832.84198866,373,1373457.6895177,5689857.84198866,1373507.6895177,5689807.84198866,,0.0
1373482.6895177,5689782.84198866,374,1373457.6895177,5689807.84198866,1373507.6895177,5689757.84198866,,0.0
1373482.6895177,5689732.84198866,375,1373457.6895177,5689757.84198866,1373507.6895177,5689707.84198866,,0.0
1373482.6895177,5689682.84198866,376,1373457.6895177,5689707.84198866,1373507.6895177,5689657.84198866,,0.0
1373482.6895177,5689632.84198866,377,1373457.6895177,5689657.84198866,1373507.6895177,5689607.84198866,,0.0
1373482.6895177,5689582.84198866,378,1373457.6895177,5689607.84198866,1373507.6895177,5689557.84198866,,0.0
1373482.6895177,5689532.84198866,379,1373457.6895177,5689557.84198866,1373507.6895177,5689507.84198866,,0.0
1373482.6895177,5689482.84198866,380,1373457.6895177,5689507.84198866,1373507.6895177,5689457.84198866,,0.0
1373482.6895177,5689432.84198866,381,1373457.6895177,5689457.84198866,1373507.6895177,5689407.84198866,,0.0
1373482.6895177,5689382.84198866,382,1373457.6895177,5689407.84198866,1373507.6895177,5689357.84198866,,0.0
1373482.6895177,5689332.84198866,383,1373457.6895177,5689357.84198866,1373507.6895177,5689307.84198866,,0.0
1373482.6895177,5689282.84198866,384,1373457.6895177,5689307.84198866,1373507.6895177,5689257.84198866,,0.0
1373482.6895177,5689232.84198866,385,1373457.6895177,5689257.84198866,1373507.6895177,5689207.84198866,,0.0
1373482.6895177,5689182.84198866,386,1373457.6895177,5689207.84198866,1373507.6895177,5689157.84198866,,0.0
1373482.6895177,5689132.84198866,387,1373457.6895177,5689157.84198866,1373507.6895177,5689107.84198866,,0.0
1373482.6895177,5689082.84198866,388,1373457.6895177,5689107.84198866,1373507.6895177,5689057.84198866,,0.0
1373482.6895177,5689032.84198866,389,1373457.6895177,5689057.84198866,1373507.6895177,5689007.84198866,,0.0
1373482.6895177,5688982.84198866,390,1373457.6895177,5689007.84198866,1373507.6895177,5688957.84198866,,0.0
1373482.6895177,5688932.84198866,391,1373457.6895177,5688957.84198866,1373507.6895177,5688907.84198866,,0.0
1373482.6895177,5688882.84198866,392,1373457.6895177,5688907.84198866,1373507.6895177,5688857.84198866,,0.0
1373532.6895177,5691632.84198866,393,1373507.6895177,5691657.84198866,1373557.6895177,5691607.84198866,1.0,-0.7845
1373532.6895177,5691582.84198866,394,1373507.6895177,5691607.84198866,1373557.6895177,5691557.84198866,,0.0
1373532.6895177,5691532.84198866,395,1373507.6895177,5691557.84198866,1373557.6895177,5691507.84198866,,0.0
1373532.6895177,5691482.84198866,396,1373507.6895177,5691507.84198866,1373557.6895177,5691457.84198866,,0.0
1373532.6895177,5691432.84198866,397,1373507.6895177,5691457.84198866,1373557.6895177,5691407.84198866,,0.0
1373532.6895177,5691382.84198866,398,1373507.6895177,5691407.84198866,1373557.6895177,5691357.84198866,,0.0
1373532.6895177,5691332.84198866,399,1373507.6895177,5691357.84198866,1373557.6895177,5691307.84198866,,0.0
1373532.6895177,5691282.84198866,400,1373507.6895177,5691307.84198866,1373557.6895177,5691257.84198866,,0.0
1373532.6895177,5691232.84198866,401,1373507.6895177,5691257.84198866,1373557.6895177,5691207.84198866,,0.0
1373532.6895177,5691182.84198866,402,1373507.6895177,5691207.84198866,1373557.6895177,5691157.84198866,,0.0
1373532.6895177,5691132.84198866,403,1373507.6895177,5691157.84198866,1373557.6895177,5691107.84198866,,0.0
1373532.6895177,5691082.84198866,404,1373507.6895177,5691107.84198866,1373557.6895177,5691057.84198866,,0.0
1373532.6895177,5691032.84198866,405,1373507.6895177,5691057.84198866,1373557.6895177,5691007.84198866,,0.0
1373532.6895177,5690982.84198866,406,1373507.6895177,5691007.84198866,1373557.6895177,5690957.84198866,,0.0
1373532.6895177,5690932.84198866,407,1373507.6895177,5690957.84198866,1373557.6895177,5690907.84198866,,0.0
1373532.6895177,5690882.84198866,408,1373507.6895177,5690907.84198866,1373557.6895177,5690857.84198866,,0.0
1373532.6895177,5690832.84198866,409,1373507.6895177,5690857.84198866,1373557.6895177,5690807.84198866,,0.0
1373532.6895177,5690782.84198866,410,1373507.6895177,5690807.84198866,1373557.6895177,5690757.84198866,2.0,0.67831
1373532.6895177,5690732.84198866,411,1373507.6895177,5690757.84198866,1373557.6895177,5690707.84198866,,0.0
1373532.6895177,5690682.84198866,412,1373507.6895177,5690707.84198866,1373557.6895177,5690657.84198866,,0.0
