place_id,place_title,gps,rating,date,title,name,review,images,likes,local_guide
ChIJ6XOD1NCxfkcRmZlJCYnnkUY,Lafarmacia.Internazionale San Gaetano,"{'latitude': 45.4330539, 'longitude': 12.335040699999999}",1.0,a year ago,,Calum Brown,Charging €6 for a little box of paracetamol which cost around 20 cent in the UK. Ridiculous prices.,,,True
ChIJ6XOD1NCxfkcRmZlJCYnnkUY,Lafarmacia.Internazionale San Gaetano,"{'latitude': 45.4330539, 'longitude': 12.335040699999999}",5.0,a year ago,,Darren Matthias,Really local to our hotel. They could speak English which made life easier.,,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,3 months ago,,Sofija Ekkert,"Elegant, atmospheric, stuff speaks English, attentive. I wasn’t happy with offered meds, explained that I need sth different, a pharmacist immediately found the alternative. Too expensive though, I paid 20€ for Vit C 1g and ActiGrip (sth like teraflu or gripex).","['https://lh3.googleusercontent.com/geougc-cs/AMBA38ujQiPFSIwQFzQ63IjVTT3QNWdam-D6UI--ECv9jbeRB6UpQtQBUjSer7iCc-ddEeFM-dYWxbbiwBY08DFX4ifPDQK8_YMEYCFBcAU-HlzpClwGX6lPReLmtrBy0O9S04XEb4aRpRQSnLsi', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sO3hs1QWe16ijUban1nMwOVugg967cK6IljaapkcMQY6DtL6LAfZoj8As0WryuT2J2M1QkwJXrTISF3kLqlyq-u9ur4uMdRgUWHBVm8iIMTyorJ1NL2yjfkLSIco5WFw6qQWbZBe3NN_E', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tmZpiws6yIzbXKfXnIfzLqBz8zrnp_4_bHrdbGHsnWRhF-e9mYy1elRgRUxDjPqAudOAbsZBUhi0bY7gadGL4Q7xHYccCDv8R99kx76CEJaINSCAhgnAJl3vOEDrk7ioWJ_-OTRu-apISI']",,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,Edited 2 years ago,,Moritz,"A beautiful pharmacy from 1576… They know what they’re doing.

Make sure to check out the sculptures inside.

Very nice staff and a great selection of products that aren’t limited to medicines.

***************

👋🏻 Hey fellow Google Maps friend, If you also enjoyed your experience at Farmacia San Polo in Venezia, do let me know by giving this review a thumbs up 👍🏆 Thank you 🙏",,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,6 years ago,,Julia Zolotareva,"Bought most amazing body cream produced by this pharmacy - Crema Corpo All'Olio di Argan - light, easily absorbed, non sticky and at the same time deeply moisturizing. Wish it lasted forever!

The shop itself is very charming too!",,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,3 years ago,,Nick Dendy,The very helpful staff prescribed some foam for my stiff neck which really helped ease my pain and let me enjoy my trip to Venice. Grazie Mille.,,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,6 years ago,,John Mclocklin,Large variety of necessities helpful professionals on the staff tastefully decorated,,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,8 years ago,,shalom kleiman,"Open on Sunday, very nice staff.",,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,6 years ago,,Jessica Kimbrell,Wonderful pharmacists!!,,,True
ChIJw897OcWxfkcRgJ4R1ZWcw5M,Farmacia San Polo,"{'latitude': 45.437134199999996, 'longitude': 12.330125899999999}",5.0,2 years ago,,Thabet Azzawi,Very friendly,,,
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",2.0,2 months ago,,David Thomas,"Beware that they may not be open. They do not have posted hours, and close at irregular times other than lunch hour. If you're making a long walk, be aware they may not be open when you get there. Another pharmacy near by was excellent to deal with.",,,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",1.0,a year ago,,Catalin Alexandrescu,Add hours we come here 2km and closed….,['https://lh3.googleusercontent.com/geougc-cs/AMBA38sdZCbeDFy-OHwxtpwFp_vrMMnXbIZKrBJ9toXeN31TlWDR5dlZhkkbDJ04peplIr2nmo3uwNDs76S27G4PEJSeDIeIMG4K4s-eUywzEpNKhv3-79-idVplVl-UaGgZGFyQKaOm5Q'],,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",1.0,2 years ago,,J VB,This place does not exist where the map shows. 🤷🏼‍♂️,,,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",1.0,4 years ago,,Alex Conway,Very rude owner swore at me in Italian. Avoid this pharmacy.,,,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",5.0,3 months ago,,Attilio Nisco,"Desidero ringraziarvi sinceramente per la disponibilità e l’assistenza ricevuta durante la mia recente vacanza nella vostra zona. Ho avuto un’improvvisa infezione al mento e grazie ai vostri consigli e alla vostra prontezza, sono riuscito a evitare complicazioni e a guarire presto.

La vostra professionalità e gentilezza hanno fatto davvero la differenza. Grazie di cuore per l’aiuto.

Un caro saluto.",,,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",5.0,6 months ago,,Romina Carraro,Gentili e competenti,,,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",5.0,2 years ago,,Syed raquibul Haque,"Ciao sono Michele...e vostro servizio e ottimi
Mi piace molto",,,True
ChIJZbPCC8exfkcRPue1idsHHAg,Farmacia S. Francesco,"{'latitude': 45.437390099999995, 'longitude': 12.321238099999999}",5.0,3 years ago,,Loredana Tondelli,"gentili, professionali e fornitissimi. grazie",,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",5.0,4 weeks ago,,Arvin Dalnay,Staff (lady) was very nice and helpful. She was able to fill a prescription that she had to order. We were able to pick up the next day but decided to pick up on the next work day (Monday).  Grazie!,,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",1.0,a year ago,,Official AL-X,"Extremely overpriced with terrible service. The staff was incredibly rude, huffing and puffing before storming off when we declined to pay due to the high prices.",,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",5.0,4 years ago,,Anastasia B,"They do rapid COVID testing for 25€. After you pay you go to the testing location nearby, then wait for result and come back to the pharmacy. That’s where you get the printed result and Green Pass.
Special thanks to staff, they’re helpful and friendly and did their best so that we got the Green Pass as soon as possible.",,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",1.0,4 years ago,,Olga Birg,"The person made a mistake on our covid tests for which we paid and waited for 3 hours, we nearly missed our flights and had to retake the test in the airport. Absolute incompetence!",,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",3.0,3 years ago,,Sergey S,"FFFP2 mask costs 2 EUR, but don't accept card to buy it - only cash.",,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",5.0,6 years ago,,John Mclocklin,"Beautiful, clean,  knowledgeable professionals has every thing you need",,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",5.0,3 years ago,,N Ugu,they are very helpful!!,,,True
ChIJ0dfPyNqxfkcRTHDokVVBYCo,Farmacia Ai Due San Marchi,"{'latitude': 45.4378254, 'longitude': 12.3269484}",5.0,4 months ago,,Riccardo Frattini,"Che bella scoperta! La farmacia ha cambiato gestione e si vede: accogliente, personale gentilissimo e sempre pronto a dare ottimi consigli!",,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,5 months ago,,Jena Santa Anna,My mom got sick while we were traveling from the US. We were emailed a prescription from a virtual doctor's visit and the pharmacy was able to help us. The pharmacist was so kind and helpful as we navigated the language barrier and being fish out of water. Thank you!!,,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,4 months ago,,Frederic Genk,Very friendly staff helped with all my questions and even when I bought something wrong I could immediately buy the right thing with also the money difference back.,,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,3 years ago,,Effie Dali,"Excellent customer service, really kind and helpful staff! They helped me with everything i needed and they speak English. I fully recommend it!!",,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,a year ago,,Armored Saint,Best dam 400 MG ibuprofen iv had since I was a teenager!,['https://lh3.googleusercontent.com/geougc-cs/AMBA38tt5O8pZ5Bu50JvgqBYfi6ZwqrjL_1lAgH4jIvxgjdjrTC2WwZtBwHRpDZG3Y5CVAOXpAiZkRHC9ol-HJh94LBr6PFp3K5NJmUiL0XPUwkRWdN0szc0X42vZGKtmlBBKgMm0K8x'],,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,2 years ago,,Maria,"Excellent seevice! Very kind staff, explained everything to me and helped me.",,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,2 months ago,,Damian J L,great,,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,a year ago,,Chiara Perseghetti,Good preparation and fast service,,,True
ChIJk7oE4yWufkcRtcfu-c-_izQ,Farmacia Alla Croce di Malta - D.ssa Patrini,"{'latitude': 45.4355617, 'longitude': 12.3459603}",5.0,a year ago,,lakpa,excellent service. spoke english,,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",1.0,Edited a year ago,,Gilles L,"The person was polite, but did an error with the billing process. I was charged 70€ on my debit card, despite the bill of 61,80€. It happened on the 02/08/2024 at 12:17 pm.

After complaining and providing my bank account details I finally got a refund 3 weeks later but the overall experience was not good.",,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",5.0,3 years ago,,J Naoki,"We were very happy coming here. We took Covid tests so to be cleared back to the USA. We got in the same day--walk-in appointments. I do find my fellow Americans do not even try to say please and thank you and hello in Italian while in Venice and then complain about rudeness. 15 Euros per test. The bank nearby, the Volksbank, does not charge ATM fees! A wonderful discovery while visiting this pharmacy. Happy Travels!",,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",1.0,4 years ago,,Aaron Gray,"Very rude and unfriendly staff to me as a tourist.  I tried to get CV rapid test and staff would not help me or provide information to help.

The woman at the pharmacy told me to go away, it was not possible for me, even though they were doing the tests outside.

No information or website to make an appointment, no kindness or patience from staff towards me.  I felt very disrespected by the staff here.",,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",1.0,6 years ago,,Arctic winter,"Really rude owner
We kindly asked if the pharmacy was open because even though the water level was really high many shops were open. He answered really rude and asked what we were thinking even asking. I get that his situation was probably really bad but that’s not a reason to talkback like that.",,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",5.0,4 years ago,,Julie Helene Ludmann,I can only recommend this pharmacy in Venise. I was looking for something for my baby and I visited 4 others before finding them. Very helpful and they spEak English and French,,,
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",5.0,7 months ago,,Mario Mandri,Very nice service and professional,,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",1.0,5 years ago,,Zhixuan Wang,"discriminazione razziale！
racial discrimination！
The pharmacists inside are very rude and they refuse selling to asian customers!!!",,,True
ChIJi227ZNyxfkcRB9wKODaThRk,Farmacia alla Fama Dott. Ssa Laura Perissinotto,"{'latitude': 45.440470399999995, 'longitude': 12.336284899999999}",5.0,3 years ago,,Abdullah Alenezi,Staff were very sweet,,,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",1.0,a year ago,,James Diekman,"Don’t put 24hr on google when it isn’t, even if the door is closed. There’s no sign saying to ring or knock. I knocked anyway….crickets.. nothing..

utterly frustrating trekking 30 mins through Venice with a crying toddler only to find this closed 🤦🏻‍♂️",,,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",5.0,2 years ago,,Danny mills,"I came away without my medication..
Suddenly, I found myself without a 20mg injection of methotrexate.
This chemist promptly resolved the issue and in no time at all, I was on my way with sufficient meds to last the rest of my 3 week trip.
Speaks perfect English.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38vgZ7pKpyeToY6mOzPXbgW0f2VU3M9gBFoU2ok_pY7RJEk_yanr-tvWhl7Jiwa6JgiaEImZwsdxT-OZzScQjv5dOo1FVX3K84uczEINvFjJUSFUOrtVvFAHdhvvZW6G9E4c8qU'],,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",1.0,6 years ago,,Iulian Ciomag,Got to this place early in the morning (5:10 AM). The guy speaks English but didn't felt like serving me at all. In the end I've got charged 7.50 EUR as night tax.,,,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",5.0,3 years ago,,Mark Batley,"Wonderful. Great advice, phoned a doctor for us, and walked us round to the doctor’s when my daughter was unwell. So caring and thoughtful. Thank you x",,,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",1.0,3 years ago,,Мария Белева,At 21:30 in was closed... This working time is not accurate.,,,
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",1.0,a year ago,,pizza time,Open on google but place is closed,,,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",5.0,3 months ago,,Lorenzo Cinotti,"Competenti, sempre gentilissimi e disponibili.",,,True
ChIJOwyUxcexfkcRL5w7BNhhUac,Farmacia Zamboni,"{'latitude': 45.4374228, 'longitude': 12.3212339}",5.0,6 years ago,,Norma Jane,Mi sento sempre presa sul serio . Sono persone preparate. GENTILEZZA assoluta. Sempre con il sorriso. Alla mano. Svelti. Presenti. E buoni consiglieri. Sono simpaticissimi.,,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",5.0,3 months ago,,Brian Rivera,"I visited Venice between Aug 13-15 with my elderly mom.  My mom started having trouble walking, and I was in desperate search for a wheelchair. After asking around, they advised me to search in a pharmacy. I went to one pharmacy, and they advised me to try Pharmacy di Mondo. I came here, and I was welcomed very friendly. I was so grateful to know they did have a wheelchair available for rent for me. It was a blessing! Thank you so much! This wheelchair made my trip so much easier for my mom. Again, thank you!",,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",1.0,2 months ago,,Meher H,"The worst! Please dont go here.
I requested a refund on an alternative product they sold to me - the main person, a man, shook his head and proceeded to throw the money at me.
Very very very rude.",,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",5.0,2 months ago,,Yvonne Batty,Staff was really friendly and helped me get what I needed 👌,,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",4.0,3 months ago,,Denis Dorofeev,Stopped to buy Aqua di Sirmione. Helpful staff. English speaking,,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",5.0,8 months ago,,Yelena b,"From what I understand, this pharmacy is open 24 hours. After hours, it's for emergencies only, but there was another customer already there, so he let us in. Great customer service.",,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",5.0,6 months ago,,Ákos Ligeti,The pharmacist was very kind and helpful!,,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",5.0,3 years ago,,Rachel Scott,Wonderful staff walked in after being unable to find a doctors. Lovely and caring staff even though they were about to close. Could not say about word about them. Thank you!!!!,,,True
ChIJtXRZbbixfkcRagidUntiqkA,Old Pharmacy In The World - The Speziere Of Venice,"{'latitude': 45.434282599999996, 'longitude': 12.336182599999999}",5.0,7 months ago,,Wojciech Antonowicz,"Pharmacist with very good english, kind and helpful.",,,True
ChIJNVxjGtixfkcRZDndad7q2rw,Lafarmacia.Al Lupo Coronato,"{'latitude': 45.4350325, 'longitude': 12.341707999999999}",5.0,4 months ago,,Elizabeth Sutton,English speaking pharmacist. Was very helpful and considerate. Friendly staff who took the time to make sure we had what we needed. It’s not great to be sick when travelling and they were very caring and considerate.,,,True
ChIJNVxjGtixfkcRZDndad7q2rw,Lafarmacia.Al Lupo Coronato,"{'latitude': 45.4350325, 'longitude': 12.341707999999999}",5.0,11 months ago,,Wilfred Spykerman,"Great service. Ordered my dymista as mine unfortunately dropped and broke to pieces.

Ordered late in the evening and it arrived early morn today as promised. Glad i walked all the way here to find it.

Pharmacist has a beautiful smile too 😊","['https://lh3.googleusercontent.com/geougc-cs/AMBA38sHV1d3cGH7idx56YZiH5-8i12qT7HghMB4aw3irkI60LuK_FspjUJAeZr0gZNz-9sFIqB67BytfowHgNE68CFmH1OzZ21l4BSTfLJRXRkL1qzek5a5M3ZdNjin6L8TvS3X9ZeH', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sYwa53Ky-nzwJ3f7l74euG9Xko__HRWUPzMuoYseEnkOOVGiLTheo60s8LI10CQtchjoM37V-UT3A-f5_Ux62wLnOt5yYyQRkWdSdexCAAsqI29itff5CuNntcb7geUJu2w8bbfA']",,True
ChIJNVxjGtixfkcRZDndad7q2rw,Lafarmacia.Al Lupo Coronato,"{'latitude': 45.4350325, 'longitude': 12.341707999999999}",5.0,7 months ago,,Liam Williams,"Went in for a tiramisu and it was absolutely delicious!

I also had a pistachio cookie 💚",['https://lh3.googleusercontent.com/geougc-cs/AMBA38uvG1VENn1O77Kz9JjdRlx1HkpcgOkMndRHa3exQEZ92wLBxxjRKqdwxKhuU05mMATel434Ky_VLVpyPzSdi6hHKMS0uoqyGPBFBxlLojgc494C6EulMzzQ9xA1rUbGLTbqqR1-TQ'],,True
ChIJNVxjGtixfkcRZDndad7q2rw,Lafarmacia.Al Lupo Coronato,"{'latitude': 45.4350325, 'longitude': 12.341707999999999}",1.0,9 months ago,,Brian Clancy O'Durnin,"Thieves
They just charged me €11.45 for a box of 10 ibuprofen tablets. Ridiculous. Don't buy here",['https://lh3.googleusercontent.com/geougc-cs/AMBA38vKgHcGf-DLqk7dEjIMOJbcuKmcMqhXonD-rFO9GSdgjNVXVz-MpesYHCe1XKUTBr0WBQ0vrwhGZLjJYA5LPHWRzXvZ3RtPGnG8Q4_Bhs3M-rpCMK2WsL6nVsdZz_SztvCHjQY-FQ'],,True
